	Class	Numeric1	Numeric2	Numeric3	Numeric4	Numeric5	Numeric6	Numeric7	Numeric8	Numeric9	Numeric10	Numeric11	Numeric12	Numeric13	Numeric14	Numeric15	Numeric16	Numeric17	Numeric18	Numeric19	Numeric20	Discrete1_B	Discrete1_C	Discrete2_B	Discrete2_C	Discrete3_B	Discrete3_C	Discrete4_B	Discrete4_C	Discrete5_B	Discrete5_C	Discrete6_B	Discrete6_C	Discrete7_B	Discrete7_C	Discrete8_B	Discrete8_C	Discrete9_B	Discrete9_C	Discrete10_B	Discrete10_C
Instance114	0	-0.07785475594085076	-0.35811407547985674	-0.1142255514501802	-1.3109703704412123	-0.97416743504299	-0.08059851615012545	0.04412909879627545	-0.8128021008388903	-0.4949857099055345	0.41440587671697376	-0.3955523002201816	0.2865182704874905	-0.8565163120709253	-0.9010717929767612	0.4496875743410151	0.0708145206813212	-0.9161520817041572	0.6841163404707716	-0.5724456260643901	1.2981114320305154	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0
Instance115	1	0.38273243001226814	0.555962679709798	0.013239767667533552	-1.532921053430128	-1.6196845653727006	1.5932736159500267	0.3383155392256595	0.6133491654036357	1.068730858335749	0.3097238249312985	-0.7647819715512026	2.042536234017049	-0.011488623972467336	-0.5148781639034627	-0.3058456381968606	0.9978447558928368	2.0568938535382566	1.4170792739833395	-1.2928011511240916	-0.20211702713566235	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0
Instance116	0	-0.03424228053195387	0.8924738873315303	-0.12194492760027728	-1.711970164094221	0.5726270172050857	0.5687223991204718	1.4467920739203228	1.843699976477568	-0.23386641061453026	-0.7374561938764481	0.5640015094912125	-0.9194611841134224	-0.3409680908192544	0.4178542398903599	1.1094085352872172	0.2600807237980046	0.18041971417423636	0.4437287288585631	0.3518566985630108	-0.8332310006734793	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Instance117	1	1.0963468456657983	-0.4223148241252707	0.3390592559424304	0.046135058955684934	1.9026181983698311	-0.11448704558920082	-0.21449510648859024	0.27109098221586064	-0.1018051067202431	-1.5369198832232425	-0.6139293076120538	0.1146700292149882	0.922036951083735	-2.0488327587590907	0.4872805264413279	0.9250656154723219	-0.06670924898120112	-0.07697270547731037	-0.2768443099060534	1.7336002474410015	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0
Instance118	1	-0.2342158013445365	0.10471402943328433	-0.5896320419510298	-0.9583744802265616	-0.7756641079399706	0.2516302488198905	1.663038957754906	1.1364476270515151	-0.1490771627338368	-0.5622548291650494	0.7056366125912167	-0.13742370370800255	0.4548239243482385	-0.9897443883461501	-0.3038508142522052	1.4760758533083782	-0.02835397978675705	-1.091534358639565	0.17448769010551893	0.19064900407720914	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0
Instance119	1	-0.3474506524985633	0.2280533251240672	-0.8958157604108271	-0.08081161294374098	-0.1880897380496502	-1.2108556379435902	-0.8515225844037914	-1.738331868174651	0.6980962424701661	-1.5995111233025678	0.2410723263692795	1.3655269247594162	1.110510375825875	-0.3382941895532951	-1.4573172171227209	-1.879252280451432	0.484804751090061	-0.4374568101853107	0.7715813540616346	-0.1778103936485962	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
Instance120	1	-0.5812684768603252	0.20147994670443287	0.5483281304979799	-0.7038590359904466	-1.0357477261952128	-0.3937337116943893	0.4221846079690917	0.7071347443209272	0.8531481644514044	0.8243899303441132	-0.6252645479450691	-0.2616383473769734	-0.8540458904718234	1.5038265027762627	-0.9205236722552322	-0.7825285421389928	0.8173012411122363	1.6740103128782051	-0.3155222523161733	-1.085025119015919	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0
Instance121	1	-1.6326345262344952	0.5407735853003902	0.09866745381579567	-0.7707843007065652	1.17782950470566	0.08525257457038693	2.009218561174876	0.030386131464882463	-0.6047407961436175	2.4914862021976583	0.2575959707726096	-1.2862409108227644	-0.5342380854601222	-0.2582089513125761	0.6826651457213841	-1.4022050602466851	0.8953057579648906	-2.924153141987881	-0.6012001296480608	0.9722623328412472	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0
Instance122	1	-1.567767724308454	-1.8180776303835693	0.1971810551973674	-0.4808453408727291	-2.3051668550435207	0.09942198670854184	-0.4898147312586013	0.7650019773845077	-1.408890961968435	1.0118551635303574	-1.4764998993887517	-1.6546574897416484	-0.1587235874720433	-0.1545956417824247	-0.3554729204086536	-1.455285803944847	-0.7625162667986574	1.6825302531809092	-0.07789217604288287	1.4314716840449928	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
Instance123	1	-1.1791579306376878	-0.04932407014757259	1.0590272544419663	0.7035855546433883	-2.2636603010358085	-1.5306162443986169	0.24525585344341985	0.8676652180131121	-0.9811016161982916	-0.2812379394329118	0.4396305183334404	0.037232739871007635	0.3786576417746077	-1.6558270256983303	0.3927389098902804	-1.1523354119350042	1.4375943582744055	-0.14711307593695996	0.654752583572955	-0.2450730432591931	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0
Instance124	1	1.3014280716647608	0.2390336012467649	-1.0225643912606857	0.9291451477686912	0.3750199198201533	0.3276231792347814	0.8775050628364339	-2.256250117810419	0.16518306800196975	0.01670650760288455	-0.5134104624191121	1.270301300778209	1.6225638512364209	-0.09355458630972056	-0.381076262596447	0.09654855259981933	1.1974360121447802	-0.3678592222981024	-1.5268803127262234	-0.6232538101120374	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0
Instance125	0	0.8952602728899299	-1.0003303489537054	-0.8552404572508642	0.3711725526490392	-0.08234364679135213	0.27919649251421025	-0.13789969889870665	-0.4436027396060996	-0.016645855512533003	1.1539196691461442	-0.036906521376286236	-0.14327661162811972	-2.4055118762196317	-1.0900810076467862	-1.7063821381304392	0.29228024503710104	-0.6648783354069633	0.13737488428287448	-0.8698882371123177	-0.39599886600563744	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0
Instance126	1	1.3749640663929898	1.67398570701071	1.257219650828994	-0.9898225495471192	-0.4796230150738065	-0.3770512062727785	-1.5003532761643297	-0.6700232805994619	0.14093267071398552	-0.6009150364167171	1.2340645500768723	0.7952552145991841	-0.9667271511497656	0.7780081759964306	-0.16025546299187154	0.8867214532569343	0.4911331439931556	-0.2201071432268181	-0.21658109475007825	-1.3585224022817501	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Instance127	0	-1.3322116545945015	0.16155926723816794	-1.4828833575740423	0.6436312754533384	-0.3010947865234137	0.004174999082500307	-1.0559593590689562	0.15216419000569828	-0.7251721300578094	0.1329372671024025	0.031093931840577932	-0.07207247556122548	0.7057707783787116	2.1689539171430368	-1.616970623940863	0.1132206247644408	0.4361787259972061	-2.501423912108036	1.148402085904114	1.3226025276669688	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0
Instance128	0	-1.96862468978602	1.5634047450289297	-1.3094121463310142	0.6888966666079323	0.5369879144563616	-1.483491553368001	0.5809325888538347	-1.9405333971697167	0.7957408150919008	-2.169974427336589	-0.6546210377781313	-0.7424240056849941	0.21687713639159206	0.5874821470270757	0.6162632998818904	-0.029481646857819812	2.483625478023692	-0.6038212214108618	0.6043649933090323	0.003443938434218529	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
Instance129	1	-0.6600563201340829	-0.7905230218330772	0.8178618311849958	0.2746472036124445	-0.4138039890496651	-1.4797956153243483	0.8915153199892447	-1.0905086674816995	-0.17643854126096978	-1.1165588764951044	0.9864291169741258	1.2256539435141771	-1.8539066900620016	-1.1014442155661777	2.406586589041261	0.2782558335113498	1.2508749946102502	0.7263562077557641	-0.7420395816406384	-0.00019677010855047452	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Instance130	0	0.175818953296028	-0.907300121525327	0.23820019202203865	-0.6036204360190907	-1.0969249717331135	0.1346872623382376	0.7845553343209962	1.0019207035276676	-1.6334345298025863	-0.5693680056562912	-0.04555740022527538	-2.205388106888172	-1.3120891748636234	0.6476220758912674	0.31520241392049125	0.9704330463437876	-0.8652247222734273	1.206264501622042	-0.04465737031275821	1.533703955410446	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0
Instance131	1	0.4986902749098275	0.2242522209656819	0.10523213705927584	0.7088595753671403	-0.9273629280729664	-0.6677231909161639	1.146432013867845	0.17689244605236862	0.15534977981514295	0.6362667001065182	1.2032821094793498	-0.5306376231770058	-1.1653204350748734	-0.8646058847556326	1.260789582110332	-1.431262816876308	-1.152382877753336	-1.0378528062632901	-1.3837007500226175	-0.7730822478242712	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0
Instance132	0	1.0479721559680528	-1.6786883628286566	-0.0916594081003832	0.4228185746766615	0.8883388619968426	-0.011555520224301364	0.07198519493602168	-1.0880145414166469	0.5474259983284916	-0.7676492296420007	-0.7458623286955365	0.16821437746244886	-0.5374455061163184	-0.3191540022232073	0.3310032839592713	-1.4022347749107895	-2.531764672610909	-0.2458584869788877	0.5973102875725581	-0.4012549371710839	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
Instance133	0	0.2842796708072146	0.21496559062609352	0.03126754702756948	-3.1168565915991264	-0.5247419549622203	0.8394906723176047	0.20823317071100664	-0.2532173670554681	0.1437603112168865	0.6184794833285856	-0.29784561198703485	-0.9688461423239464	-0.4951444265054834	0.13791101167619002	-1.3002210324103771	-0.19462469354175044	0.6768011320796261	-1.389653240793535	-1.2017232382256768	-0.11535676437265875	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0
Instance134	0	1.7426687806556311	0.09721923200291804	-0.09211211469195593	0.6444520334110423	-1.3852775837671982	-0.17392993030515586	-1.518868659157529	1.0982730577258455	0.13022097921572884	0.1831612201556855	-0.982235302595302	0.3096540232389633	0.6106092724342541	1.2473257791957864	0.5527735505552229	-0.5354971453602808	-0.823549433549007	-0.07863101675274824	-0.4692559027587101	1.0115554489879928	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0
Instance135	1	-0.22260568094832048	1.0156652815421012	1.3554427025944182	-1.9137426708615068	0.10217832694397072	-2.810668054829197	0.31732895370233694	-1.839566785967981	0.2271719514800615	1.8593512729942456	-1.3218252352730822	0.9401078687562172	1.4650699247390098	0.10516138102194872	-0.764560164488458	0.6042767146989533	-0.0016548607728096756	0.9795127629872272	1.0996962231259817	1.5132355220559772	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
Instance136	1	-0.9130792180417964	0.7010413411650971	-0.3981481287500751	0.6635615765913815	0.5049947217800111	-0.15065363802089335	0.6126807853910978	-0.21142861354225986	-1.0537291281165362	-1.0755146349245268	0.16335681928698148	-0.16339034512330267	0.283345353104557	0.5986577447095577	-1.6030761078407625	-1.4157117469753608	-0.2926580336832457	-0.20713240480408185	0.4843816341258374	0.917068621197924	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0
Instance137	1	-1.6812182154944335	-0.417477349885034	-0.16137353627777914	-0.1540723984248353	1.3289607475532237	-0.4810440219940352	-0.5832112948159864	-0.2296632432908108	1.5317530244259294	-2.0192197108445864	-0.6249672366792912	-0.3208823115970942	0.0034100251578314577	0.06652346504501852	0.28260444211945585	-0.9723172872390852	-1.7133356482789632	-0.4947267637911061	0.3924929609494833	0.7288930717878552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
Instance138	1	-0.8889713580954499	-1.0974966547702447	1.7944488052250736	1.193611680749198	0.21790338712166896	-0.2346943543229201	0.6440016988949112	0.1869794144690471	-0.32649358374435633	-2.4374644577658597	-0.7417124138333454	-0.4034307864510728	-0.4601605030672941	0.6185915726464108	0.1884255970445537	1.0312829949468296	0.2775128689442081	-1.6725230824462838	0.5177378044290422	0.5520321430104638	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
Instance139	1	0.24211796098512303	1.7123052213432963	0.0275097020298358	-0.09816121120593052	-0.6597112472096701	0.8997308125715531	-1.815888844517824	0.5037794661678846	1.466845170475921	-0.1485635098857895	0.1362227797464337	-0.664066720056089	-0.7077453970778768	-0.10275153647081396	-1.1052546107779455	1.4538744797722478	-0.4684120722932116	0.21500161043377647	2.1317279453101907	-2.8032340846449872	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
Instance140	0	-0.8887202573536308	-0.79211502056515	2.2320163895251777	-0.8866142600561124	0.4740078672770297	-1.578530185941114	0.7510995977945368	1.9103425015880429	-0.5541288675149713	1.1511514616109857	-1.0594494269300805	-0.11628745356202948	-0.16198914771018186	1.2281802918159903	-0.02562521106420508	0.233707520919796	-1.0212373921187223	-0.6723101820565425	1.7797539297434577	-0.3960531781701271	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
Instance141	1	0.9367424635352573	-1.0455245570694658	-0.10497970101895356	-0.14735366458284366	0.7271748700204365	0.24395662390798445	0.30028432362080115	0.5537811944266112	0.9666753728401992	0.18532338339838572	-0.08097393917732765	-0.4164044860342989	-0.3710734667363888	-1.4339200768321307	-1.4617702502101677	1.3080239828242786	0.31110776975775395	-0.21685438774474647	1.8023210935345348	-0.7131436220838693	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0
Instance142	0	1.412327706037443	-1.0848560594614451	1.3674149824601585	1.0598062949337743	-0.03890530666380676	1.5703039119112319	2.110608533588019	-0.5874814673275585	0.24017964872746386	0.6584609261717479	-0.5245481819516923	-0.2106245545508352	1.2191070664470174	-0.7613863647301842	2.306931174653565	0.7617688059663348	-0.5543713995595133	-0.9003168382838799	0.5402734779274544	1.3008336687012387	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0
Instance143	0	-2.369586905226603	1.1173053155366646	-1.6553440383096778	0.026246617861587385	-0.04459939272557343	-0.6259431149684574	1.4130855368652668	1.2579499429459309	0.10031443363455472	-0.049536101895173774	1.8382658483538623	2.611800024300167	1.480641854482826	-1.1129081866222268	0.10141080538660233	0.5921662026633128	-0.5277050792226865	-1.247777035332418	1.6492481361437117	-0.5528657928192442	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
Instance144	1	0.8640523004976479	-0.5189002044248521	0.15364446081566638	-0.1143351598723768	0.2601329049387677	0.4723278861857372	1.5069803585585295	-0.8586683980979283	-0.938791456884386	0.2373988495223973	-0.8360715250252173	-0.8170961157753488	-1.0868707763258796	-0.6932907786286131	-0.5887804454484873	-1.236162999034147	0.093434022987231	-0.17718446940695462	-1.1998282846456625	2.070897409904509	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
Instance145	1	-2.2396040586617367	-0.7537044661806008	-1.5844735631509357	0.7435535155083369	-0.06985649825618424	0.9663057789708022	0.8173970963681656	0.4361870953416943	1.2058185564171595	-1.5115803231415397	-1.359157886090095	0.22969345442310546	-2.0648706770723284	-0.9792848440196052	-0.04822892923112878	-0.908408145256844	0.05536379030186806	-0.6590758089274923	-1.138382397278772	-0.3659083300934038	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0
Instance146	1	0.4014990550902875	0.13768982590334733	0.8444543066045863	0.2103593666298129	0.2501139068831256	0.2102314391020942	0.6466156139152579	1.5714630513097227	0.4189720107584767	1.9323703326640955	-0.5534931727535469	0.1352863841398444	-0.9124275742458684	0.4943834060614626	0.7604926961694113	-0.7632186501797644	0.18396007734868847	1.1977955598827787	-1.3544221053389596	-0.8976300416560741	0	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0
Instance147	0	1.2248705641936597	-0.20694471055729105	-1.2128678162090247	-0.005927405833231807	-1.0219133244269285	-0.6850969803314269	-1.1816313149129285	1.0773148813676692	-0.0902500699755764	0.482422034021854	0.15473656988781104	2.0153094682800448	-1.9892864253129985	-0.6510017459079749	0.7126061599727918	-0.8020383459838475	1.0744355687189604	-1.5937382265962268	1.0511277410800153	1.4449364810209575	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0
Instance148	1	0.06485610634357618	-0.6780954607862469	0.2837695543833455	1.3660600684033315	-1.1504377698185095	-0.7095210107080003	-0.3350913003517865	0.8110896766545227	1.2073749867680004	-1.3157830489844384	-0.8778612751705602	-0.9835947913492372	0.8951463232613702	-0.03641300330021114	-1.1288833052779912	-1.3764209764182134	-0.808890267944708	-0.7925133373400525	-0.3663887333792824	0.1729418541647085	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0
Instance149	1	-1.2796891732042397	0.7539914669784796	-0.2821958766904351	1.5551140320590675	-0.8361113795007691	0.7438001537659823	1.826728470660865	-2.231537638721764	0.08858019739351672	-1.9636150626635327	-0.5545231382123773	-0.03983987995210004	0.8109661577018795	-0.5350659688127838	0.38876229746948937	-1.5502327125688609	0.017708958891919837	-0.622146679874894	-0.06661345003453842	0.28268849628368736	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0
Instance150	1	-0.5854312042777726	1.0653154920979948	-1.1582031851840289	0.6133262263287012	0.6422109433294259	0.5921490907817339	-1.4561644487230898	-0.10100251730537643	2.209805589290623	0.5330681838435553	-1.2758891647238773	-0.7099856026766829	0.7963710422867679	-0.7569305523643012	-0.21758284536034636	-0.16639342886358666	-1.0553754239805495	-1.6597610900927766	-1.7126018262129308	1.0908695632652103	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0
Instance151	0	-0.2616454457109007	0.9853175089398668	-1.6193599828975425	-0.2859591514851729	0.2587975673406087	-0.7864684150712256	-0.45028183481313	-0.587375066549224	1.0166771199513849	-0.10932321697951562	-0.8472755980335279	0.25190359570417303	0.7626373014173109	0.10019488781709912	1.492403242407658	0.7598895493733909	0.05372552863684338	0.4350447280132517	-0.15631477444700392	-0.20134816164355052	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Instance152	1	-0.18224478378994294	0.7669196696611992	-0.5110404635801098	1.4969109935208271	1.0402389642495586	-1.1764731543610831	-1.4192340808146706	1.3248682714787203	-0.3307090758070693	-0.28318341945416786	0.33949014052628074	1.0100510541851493	0.6699028457457997	-1.3082509744933704	-0.12038892268688538	-0.2875463215870984	0.8920047330619709	-2.573836098173051	-1.6851294128790062	-0.6806857550693184	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1
Instance153	0	-0.20289684076666706	0.4026255311300352	1.7406294458953309	1.183119557331707	-0.18669092211460994	-1.2808067141489965	1.4509518140321274	0.8406484781380934	1.3583818878710054	1.4337438454093847	0.8867839385230604	-0.7469947408883852	1.309994176397603	-1.0891142916606622	-0.4008507389146155	-0.3408353083831905	-0.1436830082594622	-0.6248568564334495	-1.6602188033523806	0.8032750237333707	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
Instance154	1	-0.1098827793093138	-1.7758879999618291	-0.2934850548893775	0.7188971655282916	-1.1436413958418497	1.6616518611847708	-0.5657813285456108	0.26110618156295745	0.060856384527857785	-0.5686172403495335	0.3970008109545786	-0.22713996465348585	0.1779273529912581	-1.6640189229355349	-0.4998865299031153	-0.43806750105595066	0.5428864838526029	0.3362247095146183	-1.3355588768015851	-0.34216382997053885	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0
Instance155	0	0.2134800489101689	1.6692508063769689	0.9172215421158559	-1.216076580745861	1.1445535352845577	-0.06794512039049865	1.5445343659312922	0.7944416483012172	2.005891440375175	-0.8498464630132166	0.9629596425463168	0.8424672698181428	0.3980103278484055	-0.7002798797619749	-0.9092680951666028	0.14241375286798613	2.6151806890576674	1.0735864415017675	-0.21647732598195274	-0.4724888421990484	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0
Instance156	1	-1.2085736537332212	0.3019892103575529	-0.05704286766218815	0.14067190330796092	-0.018767055539892923	2.3602285856534144	-0.4137624937192986	-0.6496164865120335	0.08165836317712996	0.7244464967710641	-0.07972690030909897	-0.0028453339692098628	-0.22236299805073811	-0.0759274001219628	-1.4348452730682042	-0.2995167746117589	0.908922105002235	-1.4852718275409778	1.3588712099498412	-0.6922568981588467	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
Instance157	1	-0.2420198298702195	0.6081564276006415	0.8767267736904524	-0.7436721747008731	1.2834550362665254	0.5555456030705429	-0.5041320801637381	0.6342845103835338	-0.0792093656717757	0.6058983479762461	0.6448427960759656	0.05731926742619616	0.7420292889023117	1.1599098614759071	-1.246406232342932	-2.1005254735699888	-0.6701074434643547	-0.2946455457162551	-0.774971044657801	-0.046671263718669184	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1
Instance158	1	1.5182611703557054	1.1149623229474022	-1.8269113783045177	-0.15901225155435933	0.5979464913921806	0.4395223228337985	1.2785291889846653	0.09500266247483306	0.09396829975542773	-1.2902584808925257	0.4046718508340268	-0.7911547787315552	-2.4057606759185743	-0.8365039305724737	0.4905832538363457	2.4057154630466293	0.14629898362336646	-0.3111856524339668	-0.5971746767034309	-0.6195800882493349	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
Instance159	0	-0.38464542314251776	1.4333525028819918	-0.4031883068495333	0.2400569292967187	2.188618678822837	0.3062724883051837	0.938831726393776	-1.6832068070148176	0.3995066830779558	0.7894331064668144	-0.021282992855210302	1.511507467582626	0.7425398542784474	1.5821044126723052	-0.4584877451688718	0.33821801751395114	-0.4177500873180464	1.2795862310298192	-1.513431915654671	0.869526007527249	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1
Instance160	0	-0.4438360931551978	0.4183980113091925	0.9494055237932189	0.10015940809062347	-0.21977298571336235	0.9991498501973654	-2.7162803092175745	0.34404613799492395	1.5493112604678525	1.9609137443144664	-2.4381325595146803	-0.4292039147532172	0.7739811683391216	-0.12717983073781813	-1.7624422255343315	0.3632414767654619	-0.3071745610933436	1.4509670588275196	0.6159718512506109	-0.14688285276596932	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0
Instance161	1	1.0781973037142378	0.4355461592956536	-0.16325494883317873	-0.4751751058292485	0.9007239050891808	-0.9660631850440696	0.4511407898571997	0.7071580306332684	0.2928569206424722	-0.33553980894406193	-0.16571054467651206	-0.2814901286144252	1.8070101701545855	0.4336561379391885	-1.2848756773882213	0.3133047285416893	0.2703181747371412	-0.9087712892870138	-1.0240487496416872	0.32809176306796345	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0
Instance162	0	-2.5591846663440965	-0.5992242774597194	-0.08645528271104712	1.2729537489199108	0.891364106352944	2.1600131083707352	0.6001668782522922	1.193414585140634	-0.1067149250049791	-0.6076121853377763	0.9223550870561044	-0.2986505074030568	-1.3846661279854628	0.16940849103817449	0.1869234525327702	0.42435643363000136	0.0061454622388647405	-0.8750560795892526	0.4399787550454753	-1.3630434995429042	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0
Instance163	1	1.181378601288286	0.0330897511387602	-0.43046191188579297	-1.6961312668315431	-0.55512634549445	-0.10030170261183187	0.20980693090091096	0.5273885275650071	-0.493460021068696	-0.7272418810378413	-0.8054891463719712	0.9713628841047076	0.1880014619673588	0.5724648423426227	1.668062350073039	0.18280266895286654	-0.04141251226564534	-0.6453881979059867	-0.2938184733535117	0.8078343030528042	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
Instance164	1	-0.6319037580051673	-0.8541612608143545	1.149379383367124	0.7301835311296144	-0.1724823171069609	-0.7034000921928111	-0.6576580038247748	1.0067039239223363	0.7856812957685704	0.851408671172379	1.8176586898924727	1.1659341452639786	-0.19095134267420055	1.8298932276447772	1.4857335411021304	0.4043556836900911	1.2520478393630354	-2.5647493499632	1.3824003612156404	0.6606640291019935	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0
Instance165	1	0.16392857245258666	-0.7199405321418947	0.2975143539549459	-1.8574832715945382	-1.4617383422167232	0.3025610022884201	0.02840844463958922	-1.7323273320832746	-0.5543451306135317	0.8884165801847692	0.8265794684236414	-0.1845057212322888	-1.517403790631762	1.4186510635368088	-1.309282046347045	2.5423346010995136	-0.585337233638338	0.24374946616240975	0.9063399076623408	0.7788500451366795	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0
Instance166	1	0.09632135592119682	-0.8935744023141913	0.04402227617534797	0.3825981367234629	-1.5487961370026655	1.092338876030798	-0.3980614809656641	-0.37341216285032175	-1.1688303219673226	-1.1113233114117362	1.5185176923906445	0.006585184619177299	1.2443371001180037	-0.9776277783596429	-0.4001375899343473	-0.3791434201279855	0.018367440267329255	0.5734773367179835	1.7439777291885528	1.5073202527585416	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0
Instance167	0	0.9424681192203938	-0.15602389099728736	0.6430545453392927	-0.8869043262838756	0.12656880153077496	-1.0075548757829758	0.21132302760997546	-0.14251039708016916	-0.94224644030626	1.137844365051557	1.7634532698603411	0.5065482855407527	0.44248220141260464	-0.4195668189407784	-0.6902615929931529	-0.14957443012043334	-0.3882516731803765	1.1027342514146738	-0.8023254922670641	0.3795762056844441	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
Instance168	0	-0.2675947462353477	1.0490931879200105	0.5882249291179367	0.8783037577325304	0.7930070706974274	0.5668693724410713	-0.20239426286106615	-0.3297423647625178	-0.46492760438437	1.2755492794105288	-2.1006795933579925	0.1957827906716572	0.7484818418584028	0.4297143377766913	-0.2851842242159265	-0.8346999972285488	1.1016137042779746	-0.7475714401721048	0.786809262794822	0.6519295489168465	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0
Instance169	1	-0.6780257815644504	3.17097477329018	0.2125870464375366	0.08645252400759346	0.6380240334954549	-0.7164441575864774	-0.6219281582389458	-0.08904211949649969	-0.12443437140883636	0.29459941176736903	0.9573124041890849	0.7852159774711742	-1.8359573777939753	-1.0633278593756592	0.561169799038208	-0.7742741278478531	1.887422351140964	2.0953369358285774	0.00045809463365327615	0.3520001583555273	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
Instance170	0	1.2978457906510987	0.18949963754791346	1.5470314969908443	0.2477063784668243	0.34002459825965264	-0.5062735331744886	0.16377044630461454	-0.5773962487387679	1.0531720698562863	-2.1856795264612607	0.2478752676683827	1.099250822093129	-1.0961536226911246	0.3911823483175026	-0.22244848354595986	1.214964737478879	-0.6500365848182887	-1.3439731003128264	0.4446972175097546	-0.4837388859726418	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
Instance171	1	-2.36417381714118	-1.3484130877561202	-0.06028753363911904	-1.0182793255668514	0.8630171531510914	-0.4894824187550307	0.8024389101843935	0.7361654792450189	-0.5772435517429559	0.7923774529948755	1.18257183357261	-0.6381587884213572	-0.5201159788363277	-0.07478593890424948	0.10259032802505574	0.7606167184969859	1.4510559459324344	-1.2973995982630415	1.3736970688508048	-0.13574286986858092	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0
